participant_id,session_id,registration_date,university_name_proper,major_category,course
963,11,2025-01-27 18:44:47.128,Baku Higher Oil School,STEM,2
964,9,2024-10-04 20:54:16.376,Baku Higher Oil School,Business & Economics,Foundation
965,9,2024-10-04 20:44:29.393,Baku State University,"Arts, Humanities & Social Sciences",1
966,3,2023-11-19 15:04:41.784,Baku Higher Oil School,Business & Economics,Foundation
967,4,2023-12-05 23:07:40.359,Baku Higher Oil School,STEM,Foundation
968,11,2025-01-29 00:35:47.801,Baku State University,"Arts, Humanities & Social Sciences",4
969,9,2024-10-04 21:08:10.853,Baku Higher Oil School,STEM,Foundation
970,4,2023-12-07 14:40:17.139,Azerbaijan State Oil and Industry University,STEM,1
971,2,2023-11-01 21:09:26.839,Baku Higher Oil School,STEM,Foundation
971,3,2023-11-19 18:01:11.023,Baku Higher Oil School,STEM,Foundation
971,4,2023-12-05 14:05:18.433,Baku Higher Oil School,STEM,Foundation
971,5,2023-12-26 19:48:29.719,Baku Higher Oil School,STEM,Foundation
972,6,2024-02-10 02:58:58.087,Azerbaijan State Oil and Industry University,STEM,1
973,1,2023-10-14 23:13:23.490,Baku Higher Oil School,STEM,Foundation
974,6,2024-02-09 22:53:58.368,Baku Higher Oil School,STEM,2
975,4,2023-12-05 14:03:15.568,Baku Higher Oil School,Business & Economics,Foundation
975,5,2023-12-26 15:34:29.293,Baku Higher Oil School,Business & Economics,Foundation
976,1,2023-10-14 19:20:27.345,Baku Higher Oil School,Business & Economics,Foundation
976,6,2024-02-09 19:20:42.740,Baku Higher Oil School,Business & Economics,Foundation
977,4,2023-12-05 20:45:13.022,Baku Higher Oil School,STEM,4
977,12,2025-03-12 15:59:07.242,Baku Higher Oil School,STEM,4
978,12,2025-03-12 15:21:49.034,Baku Higher Oil School,STEM,4
979,6,2024-02-09 19:27:59.476,Baku Higher Oil School,STEM,4
980,11,2025-01-27 22:17:26.003,Azerbaijan State University of Economics (UNEC),Business & Economics,4
981,11,2025-01-27 22:14:41.588,Azerbaijan State University of Economics (UNEC),Business & Economics,4
982,10,2024-12-24 14:18:36.709,Baku Higher Oil School,STEM,1
983,9,2024-10-03 13:32:44.025,Baku Higher Oil School,STEM,1
983,11,2025-01-28 10:38:11.183,Baku Higher Oil School,STEM,1
983,12,2025-03-12 16:43:14.456,Baku Higher Oil School,STEM,1
984,10,2024-12-24 12:30:28.819,Baku Higher Oil School,STEM,Foundation
985,3,2023-11-19 16:27:55.003,French-Azerbaijani University,STEM,2
986,11,2025-01-28 00:27:09.461,Baku Higher Oil School,STEM,Foundation
987,2,2023-11-03 07:11:17.583,Baku Higher Oil School,STEM,1
988,4,2023-12-06 22:07:37.659,Azerbaijan State Oil and Industry University,STEM,2
989,11,2025-01-28 00:36:36.454,Academy of Public Administration under the President of the Republic of Azerbaijan,"Arts, Humanities & Social Sciences",2
990,1,2023-10-14 19:30:09.941,Baku Higher Oil School,STEM,Foundation
990,3,2023-11-19 21:32:56.483,Baku Higher Oil School,STEM,Foundation
991,7,2024-03-03 14:25:57.244,Baku Higher Oil School,STEM,2
991,8,2024-05-31 14:28:51.244,Baku Higher Oil School,STEM,2
992,1,2023-10-16 15:27:09.036,Baku Higher Oil School,STEM,1
993,1,2023-10-14 18:44:15.994,Baku Higher Oil School,Business & Economics,2
994,10,2024-12-24 18:27:09.192,Baku Higher Oil School,STEM,Foundation
995,4,2023-12-05 15:13:08.366,Baku Higher Oil School,STEM,Foundation
995,5,2023-12-27 21:30:32.251,Baku Higher Oil School,STEM,Foundation
995,10,2024-12-24 14:41:08.145,Baku Higher Oil School,STEM,1
995,11,2025-01-27 22:46:43.242,Baku Higher Oil School,STEM,1
995,12,2025-03-14 03:48:54.665,Baku Higher Oil School,STEM,1
996,8,2024-06-03 18:43:07.053,Baku Higher Oil School,STEM,Foundation
996,9,2024-10-04 16:23:21.824,Baku Higher Oil School,STEM,2
996,13,2025-05-19 17:54:46.913,Baku Higher Oil School,STEM,2
997,10,2024-12-26 08:59:16.230,Baku Higher Oil School,Business & Economics,Foundation
998,9,2024-10-03 17:04:41.634,Turkey-Azerbaijan University,STEM,Foundation
999,11,2025-01-28 18:09:30.259,Baku Higher Oil School,STEM,2
1000,3,2023-11-19 15:05:48.569,Baku Higher Oil School,STEM,Foundation
1001,1,2023-10-16 19:29:39.851,Baku Higher Oil School,STEM,Foundation
1002,12,2025-03-12 15:27:17.156,Baku Higher Oil School,STEM,2
1003,1,2023-10-14 22:34:25.924,Baku Higher Oil School,Business & Economics,1
1004,11,2025-01-27 23:39:38.484,Baku Higher Oil School,Business & Economics,2
1005,9,2024-10-03 21:31:17.145,Baku Higher Oil School,STEM,Foundation
1005,10,2024-12-24 19:59:44.852,Baku Higher Oil School,STEM,Foundation
1006,10,2024-12-24 12:17:46.422,Baku Higher Oil School,STEM,Foundation
1007,13,2025-05-19 21:03:22.661,Baku Higher Oil School,Business & Economics,2
1008,5,2023-12-28 15:48:28.909,Baku Higher Oil School,Business & Economics,Foundation
1009,7,2024-03-06 13:33:27.456,Baku Engineering University,STEM,2
1010,12,2025-03-12 16:15:43.580,Azerbaijan Medical University,Health & Medical,1
1011,12,2025-03-12 16:25:42.861,Baku Higher Oil School,STEM,Foundation
1011,13,2025-05-18 16:14:38.654,Baku Higher Oil School,STEM,Foundation
1012,9,2024-10-03 10:39:03.620,Baku Higher Oil School,STEM,Foundation
1012,11,2025-01-27 19:15:41.542,Baku Higher Oil School,STEM,Foundation
1013,11,2025-01-29 17:45:39.491,Baku State University,"Arts, Humanities & Social Sciences",4
1014,1,2023-10-18 10:05:10.008,Baku Higher Oil School,STEM,1
1015,9,2024-10-04 20:28:01.972,Baku Higher Oil School,Business & Economics,Foundation
1016,12,2025-03-12 15:25:02.373,ADA University,"Arts, Humanities & Social Sciences",Foundation
1017,3,2023-11-19 15:25:12.911,Baku Higher Oil School,STEM,1
1018,8,2024-05-30 21:59:45.958,Baku Higher Oil School,STEM,Foundation
1018,11,2025-01-30 12:10:10.183,Baku Higher Oil School,STEM,1
1018,13,2025-05-19 20:13:51.995,Baku Higher Oil School,STEM,2
1019,3,2023-11-19 15:01:51.148,Baku Higher Oil School,STEM,Foundation
1019,5,2023-12-26 15:56:17.790,Baku Higher Oil School,STEM,Foundation
1020,6,2024-02-09 19:07:43.738,Baku Higher Oil School,STEM,Foundation
1021,1,2023-10-16 10:47:55.341,Baku Higher Oil School,STEM,Foundation
1021,2,2023-11-01 19:03:15.207,Baku Higher Oil School,STEM,Foundation
1021,10,2024-12-25 15:34:20.271,Baku Higher Oil School,STEM,2
1022,4,2023-12-05 15:29:35.317,Baku Higher Oil School,STEM,Foundation
1023,1,2023-10-14 18:41:56.782,Baku Higher Oil School,STEM,Foundation
1023,2,2023-11-01 20:02:14.505,Baku Higher Oil School,STEM,Foundation
1024,8,2024-06-04 15:01:00.266,Baku Higher Oil School,Business & Economics,Foundation
1025,11,2025-01-27 19:53:38.959,Baku Higher Oil School,Business & Economics,Foundation
1026,10,2024-12-26 08:12:06.467,Baku Higher Oil School,Business & Economics,Foundation
1027,9,2024-10-03 10:35:34.026,Baku Higher Oil School,Business & Economics,Foundation
1027,12,2025-03-12 17:14:59.805,Baku Higher Oil School,Business & Economics,Foundation
1028,4,2023-12-05 15:01:22.759,Baku Higher Oil School,Business & Economics,Foundation
1029,1,2023-10-15 12:28:37.812,Baku Higher Oil School,Business & Economics,Foundation
1029,2,2023-11-01 21:00:39.036,Baku Higher Oil School,Business & Economics,Foundation
1029,5,2023-12-27 21:00:49.008,Baku Higher Oil School,Business & Economics,Foundation
1029,6,2024-02-11 13:23:59.418,Baku Higher Oil School,Business & Economics,Foundation
1029,8,2024-06-05 17:01:21.435,Baku Higher Oil School,Business & Economics,Foundation
1030,10,2024-12-25 09:07:31.374,Baku Higher Oil School,STEM,Foundation
1030,12,2025-03-12 15:19:25.719,Baku Higher Oil School,STEM,Foundation
1030,13,2025-05-18 15:49:44.039,Baku Higher Oil School,STEM,Foundation
1031,3,2023-11-19 15:42:39.881,Baku Higher Oil School,STEM,Foundation
1032,1,2023-10-16 08:00:59.702,Baku Higher Oil School,STEM,Foundation
1032,2,2023-11-01 23:28:23.552,Baku Higher Oil School,STEM,Foundation
1032,9,2024-10-03 09:53:31.249,Baku Higher Oil School,STEM,2
1033,3,2023-11-19 15:12:53.254,Baku Higher Oil School,STEM,Foundation
1033,4,2023-12-05 14:26:52.762,Baku Higher Oil School,STEM,Foundation
1033,5,2023-12-26 15:36:41.876,Baku Higher Oil School,STEM,Foundation
1033,6,2024-02-09 19:04:42.106,Baku Higher Oil School,STEM,Foundation
1033,7,2024-03-02 18:36:45.211,Baku Higher Oil School,STEM,Foundation
1034,1,2023-10-14 18:40:41.784,Baku Higher Oil School,STEM,Foundation
1034,2,2023-11-01 22:01:23.721,Baku Higher Oil School,STEM,Foundation
1035,11,2025-01-27 18:28:26.643,Baku Higher Oil School,STEM,1
1036,9,2024-10-03 10:21:03.859,ADA University,Business & Economics,1
1036,11,2025-01-27 18:33:43.154,ADA University,STEM,1
1037,10,2024-12-24 12:30:22.091,ADA University,STEM,1
1038,6,2024-02-09 19:18:37.273,Gazi University (Turkey),STEM,2
1039,13,2025-05-20 09:22:09.039,Baku Higher Oil School,STEM,Foundation
1040,9,2024-10-03 10:26:33.618,Baku Higher Oil School,STEM,Foundation
1041,9,2024-10-03 09:52:56.474,Baku Higher Oil School,STEM,Foundation
1042,1,2023-10-16 06:35:21.437,Baku Higher Oil School,STEM,1
1043,11,2025-01-27 18:57:51.358,Baku Higher Oil School,STEM,2
1044,2,2023-11-01 19:03:16.223,Baku Higher Oil School,STEM,1
1044,4,2023-12-05 15:34:22.350,Baku Higher Oil School,STEM,1
1044,6,2024-02-09 19:35:13.148,Baku Higher Oil School,STEM,2
1045,9,2024-10-03 20:42:44.053,Baku Higher Oil School,STEM,Foundation
1046,12,2025-03-14 11:02:34.898,Baku State University,STEM,1
1047,2,2023-11-01 21:04:47.916,Baku Higher Oil School,STEM,Foundation
1047,4,2023-12-05 14:10:23.322,Baku Higher Oil School,STEM,Foundation
1047,5,2023-12-26 15:37:47.513,Baku Higher Oil School,STEM,Foundation
1048,3,2023-11-19 16:41:40.524,Baku Higher Oil School,STEM,Foundation
1049,5,2023-12-28 13:47:32.500,Baku Higher Oil School,STEM,2
1049,13,2025-05-19 10:53:36.786,Baku Higher Oil School,STEM,3
1050,6,2024-02-10 12:28:51.004,Baku Higher Oil School,STEM,2
1051,12,2025-03-12 15:38:05.752,Azerbaijan State University of Economics (UNEC),Business & Economics,3
1052,1,2023-10-14 19:10:50.710,Baku Higher Oil School,STEM,1
1052,3,2023-11-19 19:33:24.282,Baku Higher Oil School,STEM,1
1052,9,2024-10-03 10:40:50.893,Baku Higher Oil School,STEM,3
1053,10,2024-12-24 15:28:41.638,Azerbaijan State University of Economics (UNEC),Education & Environmental Studies,2
1054,12,2025-03-12 16:19:06.680,Azerbaijan State University of Economics (UNEC),Education & Environmental Studies,2
1055,9,2024-10-04 20:29:02.623,Baku Higher Oil School,STEM,Foundation
1056,6,2024-02-09 19:02:40.047,Baku Higher Oil School,STEM,Foundation
1057,8,2024-06-02 16:31:48.539,Baku Higher Oil School,STEM,Foundation
1057,9,2024-10-03 09:50:27.680,Baku Higher Oil School,STEM,1
1057,10,2024-12-24 12:17:27.969,Baku Higher Oil School,STEM,1
1058,1,2023-10-14 20:54:25.216,Baku Higher Oil School,STEM,Foundation
1059,3,2023-11-19 15:01:40.548,Baku Higher Oil School,STEM,Foundation
1059,5,2023-12-27 12:24:02.965,Baku Higher Oil School,STEM,Foundation
1059,11,2025-01-28 12:46:06.912,Baku Higher Oil School,STEM,1
1060,9,2024-10-04 10:13:58.163,Baku Higher Oil School,STEM,2
1061,4,2023-12-05 14:12:44.910,Baku Higher Oil School,STEM,Foundation
1061,9,2024-10-04 10:12:11.245,Baku Higher Oil School,STEM,2
1062,3,2023-11-20 21:33:45.716,Baku Higher Oil School,STEM,1
1062,11,2025-01-27 21:47:24.848,Baku Higher Oil School,STEM,2
1063,10,2024-12-24 12:27:40.766,Baku Higher Oil School,Business & Economics,1
1064,4,2023-12-07 18:44:22.414,Azerbaijan State University of Economics (UNEC),Business & Economics,1
1065,4,2023-12-05 15:04:30.997,Azerbaijan Medical University,Health & Medical,1
1066,10,2024-12-24 14:39:50.881,Baku Higher Oil School,Business & Economics,Foundation
1067,10,2024-12-26 17:03:15.029,Azerbaijan Technical University,STEM,1
1068,1,2023-10-14 19:19:33.270,Baku Higher Oil School,STEM,Foundation
1068,3,2023-11-19 15:03:56.955,Baku Higher Oil School,STEM,Foundation
1068,5,2023-12-26 17:35:43.992,Baku Higher Oil School,STEM,Foundation
1068,6,2024-02-09 21:21:25.870,Baku Higher Oil School,STEM,Foundation
1068,9,2024-10-03 00:48:03.409,Baku Higher Oil School,STEM,2
1069,5,2023-12-26 15:34:46.031,Baku Higher Oil School,STEM,Foundation
1070,11,2025-01-28 10:31:44.378,Baku Higher Oil School,STEM,1
1071,1,2023-10-14 18:57:31.829,Baku Higher Oil School,STEM,Foundation
1071,5,2023-12-26 18:19:38.031,Baku Higher Oil School,STEM,Foundation
1072,4,2023-12-05 22:12:27.848,Baku Higher Oil School,STEM,4
1073,9,2024-10-03 10:40:05.265,Baku Higher Oil School,STEM,Foundation
1073,11,2025-01-27 20:56:08.671,Baku Higher Oil School,STEM,Foundation
1074,2,2023-11-01 22:41:19.435,Baku Higher Oil School,STEM,Foundation
1074,5,2023-12-26 15:33:53.255,Baku Higher Oil School,STEM,Foundation
1074,10,2024-12-24 15:08:10.726,Baku Higher Oil School,STEM,1
1075,8,2024-05-31 22:47:54.377,Baku Higher Oil School,Business & Economics,Foundation
1076,1,2023-10-15 12:41:24.048,Baku Higher Oil School,Business & Economics,Foundation
1076,7,2024-03-02 20:27:37.638,Baku Higher Oil School,Business & Economics,Foundation
1076,11,2025-01-28 19:22:37.974,Baku Higher Oil School,Business & Economics,2
1077,3,2023-11-20 00:54:57.459,Baku Higher Oil School,STEM,Foundation
1077,4,2023-12-06 09:40:10.924,Baku Higher Oil School,STEM,Foundation
1078,1,2023-10-15 23:02:05.555,Baku Higher Oil School,STEM,Foundation
1078,2,2023-11-01 19:02:28.584,Baku Higher Oil School,STEM,Foundation
1078,6,2024-02-11 20:33:16.215,Baku Higher Oil School,STEM,Foundation
1078,11,2025-01-28 13:41:24.930,Baku Higher Oil School,STEM,1
1079,4,2023-12-05 14:57:59.728,Baku Higher Oil School,STEM,4
1080,3,2023-11-19 15:04:27.775,Baku Higher Oil School,STEM,4
1081,13,2025-05-19 15:41:40.170,Baku Higher Oil School,STEM,2
1082,1,2023-10-15 22:07:43.076,Baku Higher Oil School,STEM,Foundation
1082,2,2023-11-01 19:06:41.811,Baku Higher Oil School,STEM,Foundation
1082,3,2023-11-19 22:23:22.578,Baku Higher Oil School,STEM,Foundation
1083,9,2024-10-03 09:53:14.711,Baku Higher Oil School,Business & Economics,Foundation
1084,11,2025-01-27 22:25:37.394,Azerbaijan University of Languages,Education & Environmental Studies,1
1085,4,2023-12-07 15:16:23.547,Baku State University,Education & Environmental Studies,1
1086,3,2023-11-19 15:04:07.466,Baku Higher Oil School,STEM,Foundation
1086,4,2023-12-05 15:31:25.410,Baku Higher Oil School,STEM,Foundation
1087,13,2025-05-19 20:04:59.829,Baku Higher Oil School,STEM,2
1088,9,2024-10-03 09:53:13.257,Baku Higher Oil School,STEM,Foundation
1089,4,2023-12-05 18:06:36.840,Azerbaijan State University of Economics (UNEC),Business & Economics,1
1090,11,2025-01-27 21:18:34.867,Azerbaijan Medical University,Health & Medical,Foundation
1091,9,2024-10-03 00:54:37.064,Azerbaijan Medical University,Health & Medical,1
1092,7,2024-03-05 20:49:24.240,Baku State University,STEM,1
1093,9,2024-10-03 09:52:06.770,Baku Higher Oil School,STEM,Foundation
1094,6,2024-02-09 19:55:04.558,Azerbaijan State Oil and Industry University,STEM,2
1095,1,2023-10-14 21:59:53.849,Baku Higher Oil School,STEM,Foundation
1096,9,2024-10-04 21:16:06.659,Baku Higher Oil School,STEM,Foundation
1097,3,2023-11-19 15:02:05.932,Baku Higher Oil School,STEM,Foundation
1098,1,2023-10-14 23:45:21.675,Baku Higher Oil School,STEM,Foundation
1098,2,2023-11-01 19:03:04.918,Baku Higher Oil School,STEM,Foundation
1098,4,2023-12-05 21:41:17.867,Baku Higher Oil School,STEM,Foundation
1099,9,2024-10-03 11:07:44.075,Baku Higher Oil School,STEM,2
1100,5,2023-12-26 15:36:20.413,Baku Higher Oil School,STEM,Foundation
1101,10,2024-12-24 13:59:36.486,Baku Higher Oil School,STEM,Foundation
1101,11,2025-01-27 18:28:13.869,Baku Higher Oil School,STEM,Foundation
1102,12,2025-03-12 15:15:05.321,Khazar University,STEM,1
